LHR ADD {'flux': 47983.0}
LHR AGA {'flux': 26341.0}
LHR SOF {'flux': 75971.0}
LHR BUD {'flux': 12172.0}
LHR STR {'flux': 349.0}
LHR RTM {'flux': 61635.0}
LHR AMM {'flux': 10100.0}
LHR ORD {'flux': 11638.0}
LHR DXB {'flux': 12287.0}
LHR DEL {'flux': 99765.0}
LHR MXP {'flux': 477.0}
LHR PMI {'flux': 57961.0}
LHR TUN {'flux': 329.0}
LHR ALG {'flux': 62927.0}
LHR LPA {'flux': 4352.0}
LHR DAC {'flux': 10854.0}
LHR MLA {'flux': 473.0}
LHR SVO {'flux': 23844.0}
LHR LAD {'flux': 661.0}
LHR MUC {'flux': 144901.0}
DME UUS {'flux': 17783.0}
DME SSH {'flux': 22068.0}
DME AXD {'flux': 35448.0}
DME SKD {'flux': 188740.0}
DME RMI {'flux': 10269.0}
DME GOA {'flux': 4826.0}
DME CFU {'flux': 160072.0}
DME OMS {'flux': 19457.0}
DME HER {'flux': 102120.0}
DME CAI {'flux': 243.0}
DME RKT {'flux': 6725.0}
DME SGN {'flux': 17213.0}
DME FEG {'flux': 6407.0}
DME LYS {'flux': 5818.0}
DME CEE {'flux': 63.0}
DME INN {'flux': 13507.0}
DME CEK {'flux': 2191.0}
DME NMA {'flux': 18177.0}
DME ZRH {'flux': 599.0}
DME UKK {'flux': 124903.0}
DME ABA {'flux': 10946.0}
DME GOI {'flux': 11373.0}
DME AAQ {'flux': 1558.0}
DME TJU {'flux': 4810.0}
DME KEJ {'flux': 28378.0}
DME ZAD {'flux': 66551.0}
DME CUN {'flux': 8623.0}
DME NRT {'flux': 7402.0}
DME NHA {'flux': 66031.0}
DME CMB {'flux': 31248.0}
DME CAG {'flux': 84080.0}
DME DPS {'flux': 29488.0}
DME IEV {'flux': 7281.0}
DME UFA {'flux': 77.0}
DME MIR {'flux': 24493.0}
DME CTA {'flux': 97.0}
DME BUS {'flux': 19040.0}
DME AMM {'flux': 4578.0}
DME HRG {'flux': 3591.0}
DME TSE {'flux': 18229.0}
DME BJV {'flux': 38756.0}
DME DXB {'flux': 24840.0}
DME DNK {'flux': 153959.0}
DME TOF {'flux': 1595.0}
DME MXP {'flux': 6804.0}
DME UUD {'flux': 660378.0}
DME ROV {'flux': 3993.0}
DME KGS {'flux': 146980.0}
DME PMI {'flux': 275.0}
DME TUN {'flux': 267857.0}
DME AGP {'flux': 40657.0}
DME BHK {'flux': 779397.0}
DME MLA {'flux': 156696.0}
DME MUC {'flux': 60.0}
DME KLX {'flux': 82.0}
DME LBD {'flux': 17899.0}
DME VRA {'flux': 47985.0}
DME MRV {'flux': 1428.0}
DME AYT {'flux': 11698.0}
BPN KUL {'flux': 174160.0}
BPN KCH {'flux': 6931.0}
BPN BKI {'flux': 17647.0}
BPN GTO {'flux': 30376.0}
BPN PLW {'flux': 45386.0}
BPN CGK {'flux': 12626.0}
BPN DPS {'flux': 87551.0}
BPN SOC {'flux': 10585.0}
MHK DSM {'flux': 42295.0}
MHK OKC {'flux': 46147.0}
MHK ORD {'flux': 161991.0}
GRJ CPT {'flux': 35.0}
TYN RMQ {'flux': 58604.0}
TYN ICN {'flux': 48937.0}
TYN KHN {'flux': 160759.0}
TYN UYN {'flux': 113803.0}
TYN TSN {'flux': 181.0}
TYN DAT {'flux': 12614.0}
TYN HAK {'flux': 4178.0}
TYN HLD {'flux': 18905.0}
TYN FOC {'flux': 26016.0}
TYN DAD {'flux': 35240.0}
TYN HRB {'flux': 4778.0}
TYN HET {'flux': 444188.0}
RAI OXB {'flux': 9933.0}
RAI SID {'flux': 73472.0}
RAI BJL {'flux': 160054.0}
RAI LPA {'flux': 28204.0}
GES CEB {'flux': 43974.0}
UUS ICN {'flux': 215.0}
UUS CTS {'flux': 4475.0}
UUS HRB {'flux': 9102.0}
UUS SVO {'flux': 1901.0}
BHI AEP {'flux': 46813.0}
ESM CLO {'flux': 5623.0}
KUL KWI {'flux': 14991.0}
KUL TRZ {'flux': 113498.0}
KUL KCH {'flux': 26034.0}
KUL BLR {'flux': 66350.0}
KUL ICN {'flux': 7942.0}
KUL CEB {'flux': 233090.0}
KUL KUA {'flux': 1911.0}
KUL CAI {'flux': 44117.0}
KUL HND {'flux': 2656.0}
KUL URT {'flux': 39310.0}
KUL SGN {'flux': 113283.0}
KUL BKI {'flux': 10657.0}
KUL KNO {'flux': 68634.0}
KUL OOL {'flux': 16986.0}
KUL BNE {'flux': 250248.0}
KUL PUS {'flux': 567400.0}
KUL RUH {'flux': 25263.0}
KUL CGK {'flux': 27690.0}
KUL NRT {'flux': 44708.0}
KUL CCU {'flux': 65272.0}
KUL HAK {'flux': 1743340.0}
KUL CMB {'flux': 83065.0}
KUL NNG {'flux': 1929.0}
KUL DPS {'flux': 21637.0}
KUL SOC {'flux': 10958.0}
KUL FOC {'flux': 76.0}
KUL AKL {'flux': 71700.0}
KUL AMM {'flux': 1095.0}
KUL DAD {'flux': 6650.0}
KUL DXB {'flux': 98672.0}
KUL DEL {'flux': 7218.0}
KUL BTU {'flux': 1016.0}
KUL PLM {'flux': 159451.0}
KUL DAC {'flux': 8526.0}
KUL ADL {'flux': 73728.0}
GZT STR {'flux': 5078.0}
SSH BHX {'flux': 1419.0}
SSH KWI {'flux': 283193.0}
SSH CAI {'flux': 94541.0}
SSH STN {'flux': 94491.0}
SSH CEK {'flux': 24292.0}
SSH ZRH {'flux': 216130.0}
SSH NCL {'flux': 4636.0}
SSH RUH {'flux': 58882.0}
SSH NUE {'flux': 1169.0}
SSH BFS {'flux': 255944.0}
SSH UFA {'flux': 202.0}
SSH CWL {'flux': 36480.0}
SSH BUD {'flux': 45854.0}
SSH STR {'flux': 22269.0}
SSH AMM {'flux': 195777.0}
SSH HRG {'flux': 67309.0}
SSH MXP {'flux': 480731.0}
SSH KGS {'flux': 13587.0}
SSH SVO {'flux': 78586.0}
SSH MUC {'flux': 221813.0}
HME CZL {'flux': 1715.0}
HME ALG {'flux': 17239.0}
POZ CIA {'flux': 197433.0}
POZ STN {'flux': 23103.0}
POZ ZAD {'flux': 29897.0}
POZ MIR {'flux': 8491.0}
POZ BVA {'flux': 103035.0}
POZ PMI {'flux': 6091.0}
POZ MUC {'flux': 218525.0}
POZ AYT {'flux': 858.0}
PHL SDF {'flux': 2514.0}
PHL TPA {'flux': 271788.0}
PHL CVG {'flux': 6930.0}
PHL PBI {'flux': 163334.0}
PHL SAV {'flux': 204130.0}
PHL MSY {'flux': 220.0}
PHL SNN {'flux': 12924.0}
PHL ZRH {'flux': 278925.0}
PHL BWI {'flux': 263675.0}
PHL SJO {'flux': 38478.0}
PHL CUN {'flux': 12006.0}
PHL DAY {'flux': 179.0}
PHL PDX {'flux': 20686.0}
PHL SXM {'flux': 56816.0}
PHL UVF {'flux': 6562.0}
PHL ORD {'flux': 24379.0}
PHL SCE {'flux': 132097.0}
PHL ROC {'flux': 64186.0}
PHL MDT {'flux': 3630.0}
PHL CAK {'flux': 18130.0}
PHL MUC {'flux': 70098.0}
PHL ORF {'flux': 113094.0}
BHX LEI {'flux': 5843.0}
BHX IOM {'flux': 104.0}
BHX CFU {'flux': 116663.0}
BHX HER {'flux': 105984.0}
BHX JTR {'flux': 52757.0}
BHX BOD {'flux': 13947.0}
BHX LYS {'flux': 1744744.0}
BHX INN {'flux': 57568.0}
BHX IBZ {'flux': 16815.0}
BHX SNN {'flux': 43345.0}
BHX ZRH {'flux': 102.0}
BHX NCL {'flux': 677.0}
BHX BZG {'flux': 473923.0}
BHX INV {'flux': 158.0}
BHX EFL {'flux': 1715713.0}
BHX CUN {'flux': 50265.0}
BHX BFS {'flux': 38080.0}
BHX SID {'flux': 17699.0}
BHX LCA {'flux': 4166.0}
BHX NOC {'flux': 15832.0}
BHX BJL {'flux': 32902.0}
BHX SOF {'flux': 44374.0}
BHX CWL {'flux': 94733.0}
BHX BUD {'flux': 286076.0}
BHX STR {'flux': 4821.0}
BHX HRG {'flux': 182800.0}
BHX BJV {'flux': 155914.0}
BHX DXB {'flux': 115259.0}
BHX DEL {'flux': 393353.0}
BHX MXP {'flux': 50987.0}
BHX KGS {'flux': 245037.0}
BHX PMI {'flux': 38425.0}
BHX ACE {'flux': 44762.0}
BHX AGP {'flux': 92939.0}
BHX LPA {'flux': 1112.0}
BHX GDN {'flux': 219079.0}
BHX MLA {'flux': 2105.0}
BHX MUC {'flux': 35647.0}
BHX AYT {'flux': 4663.0}
YXX YYC {'flux': 317760.0}
YYC YQQ {'flux': 21066.0}
YYC YHM {'flux': 19781.0}
YYC YYT {'flux': 146.0}
YYC CUN {'flux': 21360.0}
YYC NRT {'flux': 17792.0}
YYC YKF {'flux': 93126.0}
YYC PDX {'flux': 71587.0}
YYC YZF {'flux': 1896616.0}
YYC ORD {'flux': 32155.0}
YYC YXU {'flux': 135370.0}
YYC ZIH {'flux': 21193.0}
YYC VRA {'flux': 44513.0}
DAM KWI {'flux': 10456.0}
DAM CAI {'flux': 12650.0}
DAM RUH {'flux': 90859.0}
DAM AMM {'flux': 198516.0}
DAM DXB {'flux': 11604.0}
DAM ALG {'flux': 73135.0}
VCP MCZ {'flux': 266644.0}
VCP PNZ {'flux': 718.0}
VCP NVT {'flux': 48466.0}
VCP CNF {'flux': 11532.0}
VCP SJP {'flux': 2411.0}
VCP JTC {'flux': 86056.0}
VCP ARU {'flux': 15880.0}
VCP REC {'flux': 17840.0}
VCP PLU {'flux': 7124.0}
VCP AJU {'flux': 210.0}
SDF TPA {'flux': 4230.0}
SDF SBN {'flux': 92.0}
SDF BWI {'flux': 628060.0}
SDF ORD {'flux': 5241.0}
RMQ SGN {'flux': 2378.0}
RMQ TSN {'flux': 44519.0}
RMQ NNG {'flux': 78625.0}
RMQ FOC {'flux': 142428.0}
RMQ MXZ {'flux': 124917.0}
BBI BLR {'flux': 1525.0}
BBI CCU {'flux': 223080.0}
BBI IXZ {'flux': 33282.0}
BBI DEL {'flux': 20583.0}
TPA CVG {'flux': 64837.0}
TPA PBI {'flux': 16167.0}
TPA MSY {'flux': 45161.0}
TPA ZRH {'flux': 32821.0}
TPA BWI {'flux': 130317.0}
TPA CUN {'flux': 77765.0}
TPA OKC {'flux': 137963.0}
TPA DAY {'flux': 11090.0}
TPA ORD {'flux': 5543.0}
TPA ROC {'flux': 16036.0}
TPA CAK {'flux': 4351.0}
TPA ORF {'flux': 18928.0}
ELS CPT {'flux': 29934.0}
MCZ CNF {'flux': 88200.0}
MCZ REC {'flux': 118257.0}
MCZ MXP {'flux': 11890.0}
MCZ AJU {'flux': 9019.0}
CVG MSY {'flux': 2668.0}
CVG BWI {'flux': 76001.0}
CVG CUN {'flux': 128574.0}
CVG ORD {'flux': 47523.0}
CVG MDT {'flux': 282162.0}
CVG OMA {'flux': 53850.0}
CIA CFU {'flux': 2584.0}
CIA BDS {'flux': 2794.0}
CIA STN {'flux': 29209.0}
CIA BOD {'flux': 1539.0}
CIA IBZ {'flux': 379.0}
CIA CAG {'flux': 775.0}
CIA OPO {'flux': 9630.0}
CIA BVA {'flux': 424.0}
CIA BUD {'flux': 53799.0}
CIA KGS {'flux': 64702.0}
CIA PMI {'flux': 653222.0}
CIA AGP {'flux': 58905.0}
CIA GDN {'flux': 1956.0}
MEX BOG {'flux': 131931.0}
MEX OAX {'flux': 3132.0}
MEX PXM {'flux': 1429.0}
MEX SLP {'flux': 3282.0}
MEX DGO {'flux': 46714.0}
MEX HMO {'flux': 6250.0}
MEX SJO {'flux': 362.0}
MEX CUN {'flux': 149584.0}
MEX NRT {'flux': 401495.0}
MEX MTY {'flux': 84475.0}
MEX TAP {'flux': 33221.0}
MEX ORD {'flux': 273.0}
MEX CCS {'flux': 1541.0}
MEX ZIH {'flux': 99182.0}
MEX GDL {'flux': 734.0}
BOG AXM {'flux': 7256.0}
BOG SJO {'flux': 31110.0}
BOG PSO {'flux': 14191.0}
BOG CUN {'flux': 686.0}
BOG BGA {'flux': 1855837.0}
BOG CLO {'flux': 58777.0}
BOG CTG {'flux': 30932.0}
BOG CCS {'flux': 5303.0}
BOG LET {'flux': 26590.0}
BOG MZL {'flux': 98.0}
PBI BWI {'flux': 119114.0}
PBI ORD {'flux': 66859.0}
PBI MHH {'flux': 130435.0}
HVB BNE {'flux': 19556.0}
KWI CAI {'flux': 13461.0}
KWI AMD {'flux': 115953.0}
KWI RUH {'flux': 5788.0}
KWI SYZ {'flux': 36675.0}
KWI GOI {'flux': 59114.0}
KWI CMB {'flux': 65385.0}
KWI ADD {'flux': 4449.0}
KWI AMM {'flux': 19195.0}
KWI DXB {'flux': 6328.0}
KWI SKT {'flux': 71593.0}
KWI DEL {'flux': 495.0}
KWI IFN {'flux': 33168.0}
KWI TUN {'flux': 1571.0}
KWI DAC {'flux': 74535.0}
TOY ICN {'flux': 141613.0}
TOY HND {'flux': 21400.0}
TOY PUS {'flux': 2240.0}
TOY NRT {'flux': 116930.0}
TOY CTS {'flux': 2260.0}
TRZ CMB {'flux': 29828.0}
TRZ DXB {'flux': 15991.0}
KCH BKI {'flux': 78221.0}
KCH PNK {'flux': 102898.0}
KCH BTU {'flux': 9511.0}
LEI STN {'flux': 42789.0}
LEI PMI {'flux': 80461.0}
OAX CUN {'flux': 516975.0}
OAX MTY {'flux': 559968.0}
ADA STR {'flux': 12058.0}
ADA BJV {'flux': 35225.0}
ADA MUC {'flux': 106194.0}
ADA AYT {'flux': 9104.0}
BLR VGA {'flux': 2031.0}
BLR AMD {'flux': 22658.0}
BLR RUH {'flux': 92.0}
BLR GOI {'flux': 4296.0}
BLR CCU {'flux': 23888.0}
BLR CMB {'flux': 138620.0}
BLR DXB {'flux': 166929.0}
BLR DEL {'flux': 44357.0}
ITO LIH {'flux': 51992.0}
PZU CAI {'flux': 47794.0}
PZU DXB {'flux': 147243.0}
IXU DEL {'flux': 2862.0}
PNZ REC {'flux': 92778.0}
AMQ MKW {'flux': 12563.0}
AMQ CGK {'flux': 36959.0}
AQG HAK {'flux': 13180.0}
PLO ADL {'flux': 630456.0}
KUH HND {'flux': 3802.0}
KUH CTS {'flux': 5912.0}
BTH PGK {'flux': 93717.0}
BTH KNO {'flux': 4845.0}
BTH CGK {'flux': 16188.0}
BTH DPS {'flux': 4151.0}
BTH PNK {'flux': 162290.0}
BTH SZB {'flux': 419120.0}
BTH PLM {'flux': 6798.0}
ABD SYZ {'flux': 19832.0}
ABD IFN {'flux': 5224.0}
ICN CEB {'flux': 24811.0}
ICN KHN {'flux': 201961.0}
ICN KWJ {'flux': 93039.0}
ICN CAI {'flux': 74380.0}
ICN HND {'flux': 97.0}
ICN SGN {'flux': 505.0}
ICN BKI {'flux': 11562.0}
ICN BNE {'flux': 12488.0}
ICN PUS {'flux': 1745.0}
ICN ZRH {'flux': 8482.0}
ICN TSN {'flux': 23548.0}
ICN RUH {'flux': 691.0}
ICN XUZ {'flux': 685.0}
ICN CGK {'flux': 71579.0}
ICN NRT {'flux': 18632.0}
ICN HAK {'flux': 109.0}
ICN CMB {'flux': 6716.0}
ICN JJN {'flux': 902.0}
ICN DPS {'flux': 15952.0}
ICN OKJ {'flux': 11241.0}
ICN HIJ {'flux': 1108.0}
ICN SPN {'flux': 47775.0}
ICN FOC {'flux': 30701.0}
ICN AKL {'flux': 133971.0}
ICN DAD {'flux': 220.0}
ICN ORD {'flux': 144481.0}
ICN KMJ {'flux': 7949.0}
ICN CTS {'flux': 30834.0}
ICN NGO {'flux': 222094.0}
ICN DXB {'flux': 8370.0}
ICN DEL {'flux': 7891.0}
ICN MXP {'flux': 14623.0}
ICN YNZ {'flux': 380163.0}
ICN HRB {'flux': 2339.0}
ICN SVO {'flux': 498052.0}
ICN MUC {'flux': 319321.0}
SKD BHK {'flux': 821584.0}
SLP CUN {'flux': 17049.0}
RMI ZRH {'flux': 104397.0}
RMI NUE {'flux': 12136.0}
RMI STR {'flux': 924.0}
RMI ROV {'flux': 52485.0}
RMI MRV {'flux': 24393.0}
RMI TIA {'flux': 258480.0}
CEB BKI {'flux': 4398.0}
CEB PUS {'flux': 562.0}
CEB NRT {'flux': 119113.0}
CEB DPL {'flux': 193287.0}
CEB PAG {'flux': 333441.0}
CEB MPH {'flux': 53469.0}
CEB OZC {'flux': 21831.0}
CBR HBA {'flux': 4808.0}
CBR OOL {'flux': 344888.0}
CBR BNE {'flux': 1966.0}
CBR ADL {'flux': 11292.0}
GOA STN {'flux': 17258.0}
GOA IBZ {'flux': 849.0}
GOA CAG {'flux': 31117.0}
GOA CTA {'flux': 120660.0}
GOA MUC {'flux': 248039.0}
GOA TIA {'flux': 49077.0}
HBA OOL {'flux': 97899.0}
HBA BNE {'flux': 170472.0}
HBA ADL {'flux': 32044.0}
PGK CGK {'flux': 16215.0}
PGK PLM {'flux': 18173.0}
LAW DSM {'flux': 84033.0}
LAW OKC {'flux': 259940.0}
SYY INV {'flux': 324871.0}
KEF LYS {'flux': 10212.0}
KEF ZRH {'flux': 18800.0}
KEF NCL {'flux': 10475.0}
KEF STR {'flux': 91.0}
KEF MXP {'flux': 21333.0}
KEF MUC {'flux': 270.0}
KEF AYT {'flux': 114935.0}
GRZ CFU {'flux': 135226.0}
GRZ HER {'flux': 7682.0}
GRZ JTR {'flux': 342.0}
GRZ INN {'flux': 200457.0}
GRZ IBZ {'flux': 20843.0}
GRZ ZRH {'flux': 36156.0}
GRZ STR {'flux': 31614.0}
GRZ HRG {'flux': 103900.0}
GRZ FDH {'flux': 126151.0}
GRZ PMI {'flux': 59760.0}
GRZ MUC {'flux': 317093.0}
GRZ AYT {'flux': 1045.0}
NZH TSN {'flux': 56194.0}
NZH UUD {'flux': 28658.0}
NZH HRB {'flux': 122956.0}
NZH HET {'flux': 17060.0}
IOM LCY {'flux': 2989.0}
IOM NCL {'flux': 42710.0}
GEG PDX {'flux': 90151.0}
GEG ORD {'flux': 32750.0}
CFU BDS {'flux': 4796.0}
CFU STN {'flux': 1363.0}
CFU BOD {'flux': 45414.0}
CFU LYS {'flux': 2609.0}
CFU INN {'flux': 14847.0}
CFU ZRH {'flux': 1632.0}
CFU NCL {'flux': 119418.0}
CFU NUE {'flux': 7062.0}
CFU CWL {'flux': 5164.0}
CFU BUD {'flux': 69716.0}
CFU STR {'flux': 124358.0}
CFU MXP {'flux': 25593.0}
CFU FMO {'flux': 874.0}
CFU MUC {'flux': 3610.0}
CFU TIA {'flux': 14646.0}
OMS CEK {'flux': 22307.0}
OMS AAQ {'flux': 67435.0}
OMS UFA {'flux': 124606.0}
OMS TSE {'flux': 56358.0}
OMS DXB {'flux': 3667.0}
OMS SVO {'flux': 135181.0}
OMS MUC {'flux': 112073.0}
KHN TSN {'flux': 267109.0}
KHN KOW {'flux': 64882.0}
KHN HAK {'flux': 23670.0}
KHN JJN {'flux': 17820.0}
KHN NNG {'flux': 1937.0}
KHN LZH {'flux': 85263.0}
KHN FOC {'flux': 1550.0}
KHN HRB {'flux': 115695.0}
KHN HET {'flux': 111.0}
HER JTR {'flux': 29866.0}
HER STN {'flux': 7034.0}
HER BOD {'flux': 3443.0}
HER LYS {'flux': 12361.0}
HER ZRH {'flux': 66024.0}
HER NCL {'flux': 65477.0}
HER NUE {'flux': 937.0}
HER BFS {'flux': 53233.0}
HER BRN {'flux': 1627.0}
HER LCA {'flux': 30876.0}
HER UFA {'flux': 61.0}
HER CTA {'flux': 291.0}
HER SOF {'flux': 138562.0}
HER CWL {'flux': 30893.0}
HER BUD {'flux': 16356.0}
HER STR {'flux': 93.0}
HER RTM {'flux': 18883.0}
HER OST {'flux': 345.0}
HER BJV {'flux': 36464.0}
HER MJT {'flux': 19168.0}
HER MXP {'flux': 89074.0}
HER KGS {'flux': 376097.0}
HER SVO {'flux': 31198.0}
HER MUC {'flux': 191148.0}
HER TIA {'flux': 30886.0}
EGE ORD {'flux': 7988.0}
CPT MUB {'flux': 25023.0}
CPT ZRH {'flux': 78684.0}
CPT DXB {'flux': 8080.0}
CPT LAD {'flux': 48067.0}
CPT MUC {'flux': 22488.0}
BDS STN {'flux': 2362.0}
BDS ZRH {'flux': 158.0}
BDS PSA {'flux': 434962.0}
BDS BRN {'flux': 156.0}
BDS BVA {'flux': 72369.0}
BDS STR {'flux': 189902.0}
BDS MXP {'flux': 68801.0}
BDS MUC {'flux': 162288.0}
JXA HRB {'flux': 8912.0}
YYR YWK {'flux': 1181.0}
YYR YYT {'flux': 31448.0}
DGO ORD {'flux': 1390.0}
AHB CAI {'flux': 20922.0}
AHB RUH {'flux': 12305.0}
AHB ADE {'flux': 1508.0}
AHB DXB {'flux': 5879.0}
BUZ SYZ {'flux': 311865.0}
BUZ DXB {'flux': 66656.0}
CAI JUB {'flux': 120323.0}
CAI RKT {'flux': 51592.0}
CAI ZRH {'flux': 20920.0}
CAI RUH {'flux': 1796.0}
CAI TIP {'flux': 131559.0}
CAI NRT {'flux': 14925.0}
CAI LCA {'flux': 106439.0}
CAI ADD {'flux': 13134.0}
CAI ADE {'flux': 52004.0}
CAI SOF {'flux': 70945.0}
CAI BUD {'flux': 70695.0}
CAI ASW {'flux': 20349.0}
CAI AMM {'flux': 7903.0}
CAI HRG {'flux': 75458.0}
CAI DXB {'flux': 416366.0}
CAI MXP {'flux': 28563.0}
CAI ASM {'flux': 39864.0}
CAI TUN {'flux': 133517.0}
CAI ALG {'flux': 2588.0}
CAI MLA {'flux': 3445.0}
CAI SVO {'flux': 176425.0}
CAI LAD {'flux': 17052.0}
CAI MUC {'flux': 14358.0}
HND SHM {'flux': 56188.0}
HND ASJ {'flux': 194244.0}
HND DPS {'flux': 91007.0}
HND OKJ {'flux': 34875.0}
HND HIJ {'flux': 103828.0}
HND MMB {'flux': 1642.0}
HND KMJ {'flux': 3772.0}
HND CTS {'flux': 17208.0}
HND NGO {'flux': 52673.0}
HND DXB {'flux': 337114.0}
DSM OKC {'flux': 6694.0}
DSM ORD {'flux': 3924.0}
DSM OMA {'flux': 46404.0}
CMI ORD {'flux': 7917.0}
DIY AYT {'flux': 3074163.0}
FUG TSN {'flux': 61244.0}
FUG HAK {'flux': 13022.0}
HMO CUN {'flux': 92158.0}
HMO MTY {'flux': 3237.0}
HMO GDL {'flux': 66928.0}
SAV ORD {'flux': 31019.0}
JTR ZRH {'flux': 1380.0}
JTR EFL {'flux': 284578.0}
JTR CTA {'flux': 210099.0}
JTR SOF {'flux': 4912.0}
JTR MXP {'flux': 99986.0}
JTR KGS {'flux': 126365.0}
JTR MUC {'flux': 251721.0}
VVI IQQ {'flux': 159165.0}
VVI CCS {'flux': 221.0}
JUB ADD {'flux': 87124.0}
JUB DXB {'flux': 6497.0}
JUB ASM {'flux': 1470.0}
VLI BNE {'flux': 37999.0}
VLI AKL {'flux': 28781.0}
STN LYS {'flux': 17920.0}
STN INN {'flux': 201498.0}
STN IBZ {'flux': 28990.0}
STN SNN {'flux': 29162.0}
STN SXB {'flux': 6243.0}
STN NUE {'flux': 1710.0}
STN BZG {'flux': 3462.0}
STN DNR {'flux': 29333.0}
STN ZAD {'flux': 39773.0}
STN PSA {'flux': 48155.0}
STN EFL {'flux': 4206.0}
STN BFS {'flux': 112389.0}
STN CAG {'flux': 42.0}
STN NOC {'flux': 1279996.0}
STN TLN {'flux': 244389.0}
STN VLL {'flux': 30745.0}
STN OPO {'flux': 37172.0}
STN AGA {'flux': 61004.0}
STN SOF {'flux': 182305.0}
STN BUD {'flux': 172276.0}
STN STR {'flux': 32333.0}
STN BJV {'flux': 79945.0}
STN PSR {'flux': 3640.0}
STN SCQ {'flux': 74.0}
STN KGS {'flux': 4243.0}
STN KIR {'flux': 64724.0}
STN PMI {'flux': 81797.0}
STN ACE {'flux': 49363.0}
STN AGP {'flux': 122248.0}
STN LPA {'flux': 18679.0}
STN GDN {'flux': 428875.0}
STN MLA {'flux': 142009.0}
STN MUC {'flux': 35216.0}
STN TIA {'flux': 90546.0}
STN AYT {'flux': 58459.0}
HUI SGN {'flux': 8941.0}
ICT ORD {'flux': 588.0}
BOD LYS {'flux': 86950.0}
